,,path,slice_file_name,fsID,start,end,salience,fold,classID,class,mfccs,predictedClass,,,,,
0,7834,..\.data\UrbanSound8K\audio\fold8\74677-0-0-35.wav,74677-0-0-35.wav,74677,17.5,21.5,2,8,0,air_conditioner,"[-1.46219868e+02  1.25246386e+02 -2.81433439e+01  1.99183440e+01
 -4.59169968e+00 -6.93503159e+00 -5.26533844e-01 -7.40443435e+00
  2.64070927e-01  6.46690268e+00 -7.77332146e+00  5.17614364e+00
 -7.16015270e+00  1.03596126e+00 -1.23629147e+00 -2.44681973e+00
 -2.81767110e+00  1.66909629e-01 -5.71122467e+00  2.20481112e+00
 -6.43740956e+00  7.61324985e-01 -4.81145475e+00  2.11562265e+00
 -2.77751731e+00  8.20491922e-01 -4.29070521e+00 -1.29698577e+00
 -4.68996330e+00  9.67967581e-01 -4.68557592e+00  1.69498750e-01
 -2.48577886e+00  1.91389419e+00 -1.18344456e+00  2.20057844e+00
 -2.91422154e+00  1.25401502e-01 -4.02136069e+00  9.93283301e-01]",0,TRUE,,,,
0,2691,..\.data\UrbanSound8K\audio\fold3\13230-0-0-6.wav,13230-0-0-6.wav,13230,3,7,1,3,0,air_conditioner,"[-2.49885685e+02  1.41040353e+02 -3.36800169e+01  4.48131164e+00
  1.16368161e+01  1.56257670e+01 -4.34078387e+00  2.59562418e+00
  2.10912532e+00  2.92748664e+00  2.58042719e+00 -3.50753332e-01
 -3.90046680e-01 -6.84693910e+00  4.29728891e+00 -7.04593839e+00
 -5.20314911e+00  3.98658680e+00  3.09814909e+00 -2.71209564e+00
 -1.68611304e-02  3.83094131e+00 -6.35627600e-02  4.60322137e-01
 -6.20220875e+00  1.10896171e+00 -5.20696128e-01  8.35679581e-01
 -6.01735389e+00 -4.45757144e+00 -3.52238571e-01  3.28679269e+00
 -5.25950878e+00  1.16592471e+00 -1.30884507e+00  3.42794466e+00
 -7.49009338e-01 -2.23112550e+00 -5.44413869e+00 -6.66450883e-01]",0,TRUE,,,,
0,4529,..\.data\UrbanSound8K\audio\fold5\100852-0-0-15.wav,100852-0-0-15.wav,100852,7.5,11.5,1,5,0,air_conditioner,"[-46.72284753  70.66882479 -38.19441261  40.16087212   6.18505876
  12.75395561   7.00351323   5.1939165   -2.91095353   2.3668432
  -2.60557926   5.10956027  -2.64265145   9.522304    -4.12733313
   8.39199387  -2.54273762   5.74594177  -3.75496482   8.63867786
  -4.02435492   1.85526013  -2.80348651   3.87716812  -3.12956593
   1.24271271  -4.89364922   1.20394917  -3.50819633  -0.96904517
  -5.7735932   -1.79811198  -3.80183477   0.43172773  -2.35161344
   2.20887721  -0.93130802   1.49493823  -3.24928417   1.13097875]",0,TRUE,,,,
0,1894,..\.data\UrbanSound8K\audio\fold2\147926-0-0-41.wav,147926-0-0-41.wav,147926,20.5,24.5,1,2,0,air_conditioner,"[-3.14509129e+02  1.44686012e+02  2.45395106e+00  2.37067177e+01
  1.64872061e+01  1.23239180e+01  7.19073826e+00  2.12212682e+01
  9.60107406e+00  1.44195957e+01 -3.36148944e-01  2.62905543e+00
  1.22663948e+00  4.63739109e+00  8.23697701e+00 -7.26103238e-01
  3.44887185e+00  1.22368900e+00  1.63723668e+00  4.43829205e+00
 -3.71673972e+00  5.00160295e+00  1.07367023e+00  1.23393387e+01
  3.52079944e+00  9.08983832e+00 -7.79764006e-01  8.66051047e+00
  5.66674149e+00  4.03649235e+00  5.81891385e+00  3.70648070e+00
  8.30379381e-01  6.78579371e+00  1.23214541e+00  3.91201431e+00
 -2.88171153e-01  4.53445313e+00 -2.27773193e+00  5.50536982e+00]",0,TRUE,,,,
0,6655,..\.data\UrbanSound8K\audio\fold7\177729-0-0-111.wav,177729-0-0-111.wav,177729,55.5,59.5,2,7,0,air_conditioner,"[-2.05808907e+02  7.29419025e+01  7.23043275e+00  3.25184483e+01
 -1.28576269e+01  1.77003656e+01 -2.10003454e+00  9.28263474e+00
 -7.19258154e+00  1.00881189e+01 -3.46705293e+00 -4.31176054e+00
 -1.07989122e+01  4.89920401e-02  3.96146561e+00  8.11132323e+00
 -1.83539983e+00  4.73519108e-01 -5.18258135e-01  1.51460403e+00
  3.38662436e-01  5.86499204e+00 -7.19668427e+00  1.64544346e+00
 -5.48875854e+00 -1.70233232e+00 -4.61950146e+00 -2.28097679e+00
 -6.27090947e+00 -8.87790037e-01 -2.45101400e+00  3.36942336e+00
 -7.87806403e+00  7.83472197e-01  2.52800538e+00 -3.20754673e-01
 -4.03481537e+00  1.99684599e+00 -1.32622652e+00  6.25635920e+00]",0,TRUE,,,,
0,7936,..\.data\UrbanSound8K\audio\fold9\101729-0-0-37.wav,101729-0-0-37.wav,101729,18.5,22.5,2,9,0,air_conditioner,"[-230.00568967   33.69659562   35.40801772   25.77743459   -3.94701944
   16.73498644    4.387602      5.87833342   19.11348533   -2.2483113
    7.62607975    2.81621613   -6.09023463   10.97321638   -7.15934584
    7.89957633    4.17679825   -0.68388436    4.52225512    0.60351179
   -2.53859286    3.41699342   -9.22216152    3.24455407   -4.34212289
    0.71540864    0.8694962     2.68258175    0.34851634    3.10584807
   -5.05435109    3.13191613   -5.51202899    2.7936349    -4.66618876
    1.45926002   -1.77459105    2.91182523   -3.51496191    2.08273698]",0,TRUE,,,,
0,7917,..\.data\UrbanSound8K\audio\fold9\101729-0-0-11.wav,101729-0-0-11.wav,101729,5.5,9.5,2,9,0,air_conditioner,"[-2.23130659e+02  2.77573741e+01  3.65892075e+01  2.64581047e+01
 -7.22071046e+00  1.83054284e+01  4.82653186e+00  3.41434833e+00
  2.19126019e+01 -7.80450693e+00  1.33155975e+01 -1.70624862e-01
 -6.69031056e+00  1.19945400e+01 -8.62986227e+00  8.74269015e+00
  4.98299815e+00 -1.82969138e+00  7.86846660e+00 -2.93393102e+00
 -1.31019663e+00  3.61901583e+00 -9.17901153e+00  5.29937118e+00
 -5.02934851e+00  8.42391776e-01  1.01090540e+00  1.57185525e+00
  8.16165052e-01  2.54788976e+00 -4.74138030e+00  3.42574524e+00
 -7.02314679e+00  4.48690122e+00 -4.59096517e+00  2.64599857e+00
 -1.81891259e+00  3.54074752e+00 -3.28807982e+00  2.58918891e+00]",0,TRUE,,,,
0,2687,..\.data\UrbanSound8K\audio\fold3\13230-0-0-27.wav,13230-0-0-27.wav,13230,13.5,17.5,1,3,0,air_conditioner,"[-2.53335482e+02  1.41295131e+02 -3.58770868e+01  6.74231175e+00
  1.69013240e+01  1.51064608e+01 -7.44430930e+00 -2.84216311e+00
  1.62603029e+00  1.09621771e+00 -3.85272757e+00 -2.03449354e+00
 -3.38031794e+00 -8.30215005e+00  3.40191310e+00 -8.34502160e+00
 -6.24072380e+00  2.12896765e+00  7.64567822e-01 -7.44740666e+00
 -2.72665257e+00  4.23681613e+00 -2.32935197e-01  8.08767559e-01
 -8.09872974e+00  4.37613836e-01  4.43979706e-01  6.72776061e-01
 -5.85490605e+00 -1.94199021e+00  1.68876791e+00  3.14654779e+00
 -6.18063880e+00  4.72776862e+00  2.99283523e+00  5.56869675e+00
  1.01831737e+00  1.99371249e+00 -2.74388416e+00  1.25991086e+00]",0,TRUE,,,,
0,1857,..\.data\UrbanSound8K\audio\fold2\146690-0-0-155.wav,146690-0-0-155.wav,146690,77.5,81.5,1,2,0,air_conditioner,"[-1.87991313e+02  9.31023226e+01  4.16330498e+01  2.46870255e+01
  1.48466791e+01  2.95588448e+01  6.88653917e-02  2.79985967e+01
 -4.36726686e+00  2.62626847e+01 -3.36668464e+00  1.52115305e+01
  4.61303229e+00  9.61264867e+00  2.50796028e+00  1.10821693e+01
 -3.33374629e-01  2.91777586e+00  6.90564686e-01  7.72067330e+00
  1.23957848e+00 -2.00786196e+00  2.29992605e+00  3.35303498e+00
  2.75122688e+00  2.13934694e+00 -1.44427772e+00  8.88831277e+00
 -2.78407659e+00  5.56548678e+00 -4.16988833e+00  3.88241769e+00
  1.04842218e+00 -1.53666607e+00 -2.86556170e+00  2.16263520e-01
  9.88296743e-02  2.31884880e-01 -9.82716607e-01  1.64869312e+00]",0,TRUE,,,,
0,4011,..\.data\UrbanSound8K\audio\fold4\185709-0-0-4.wav,185709-0-0-4.wav,185709,2,6,1,4,0,air_conditioner,"[-4.56095690e+02  1.48905222e+02  2.05080618e+01  3.55300376e+01
  9.53309754e+00  2.05763523e+01  1.15069467e+01  7.38985515e+00
  2.73067632e+00  8.24972339e+00 -4.56353291e+00  5.91536251e+00
 -2.82301190e-02  3.24145503e+00 -8.05282719e+00 -1.03163635e-01
 -8.48713051e+00 -4.14742232e+00 -8.92713814e+00  4.31049936e-01
 -5.75919481e+00  1.23842493e+00 -1.57093148e-01  2.72077870e+00
 -3.63366812e+00  1.73199048e+00 -3.28989585e+00 -6.60218790e-01
 -3.35442257e+00  1.05783754e+00 -1.93301713e+00  3.16633481e+00
 -1.15764921e+00  8.57018361e-01 -3.57059898e+00 -8.57586689e-03
 -4.22843225e+00  2.03910703e+00 -3.20901244e+00 -1.32886589e+00]",0,TRUE,,,,
0,2827,..\.data\UrbanSound8K\audio\fold3\159761-0-0-0.wav,159761-0-0-0.wav,159761,0,4,2,3,0,air_conditioner,"[-5.16176421e+02  1.02924841e+02 -6.17013009e+00  2.28199197e+01
  7.43726689e+00  1.01769840e+01  4.92277667e+00  1.01710280e+01
  4.26934804e-01  7.02107080e+00  4.77418304e-02  6.18085253e+00
  2.19974591e-01  3.21060483e+00 -3.11372984e+00  2.59019434e+00
 -2.49390809e+00  2.87088265e+00 -2.04990159e+00  3.67717807e+00
 -2.63261398e+00  4.28811884e+00 -8.90709547e-01  2.52906179e+00
 -3.78023518e+00  4.11862345e-01 -2.77161102e+00  3.54452731e+00
 -4.98222457e-01  3.30819265e+00 -8.56890222e-01  3.49949421e+00
 -6.35886533e-01  2.40316788e+00 -2.57135588e+00  1.04111419e+00
 -2.80923922e+00  1.23221376e+00 -1.63041000e+00  2.87704620e+00]",0,TRUE,,,,
0,6087,..\.data\UrbanSound8K\audio\fold6\63724-0-0-10.wav,63724-0-0-10.wav,63724,5,9,2,6,0,air_conditioner,"[-3.45876507e+02  1.17527180e+02 -2.64739158e+01  3.76602729e+01
 -4.38252712e+00  2.30962824e+01 -1.44532636e+00  4.13918742e+00
  1.13528405e+01  1.20338485e+01  3.91640010e+00  4.41608102e+00
  1.14587331e+00  8.94398662e+00  7.58656043e+00  7.87121240e+00
  6.60875567e-01  3.45462074e+00  2.96008598e-01  3.23288071e+00
  8.84080306e-02  1.00168824e+01  7.44751351e+00  1.40897354e+01
  8.24295491e+00  5.06193107e+00 -6.46961510e+00 -7.76556102e+00
 -9.66413480e+00 -1.68993938e+00 -1.62711247e-01  6.28794956e-01
 -2.89734468e+00  5.18321479e+00  4.86962056e+00  7.40554911e+00
  1.19641425e+00  2.78388693e+00  2.87156276e+00  4.85307934e+00]",0,TRUE,,,,
0,8677,..\.data\UrbanSound8K\audio\fold9\79089-0-0-56.wav,79089-0-0-56.wav,79089,37.664375,41.664375,2,9,0,air_conditioner,"[-1.30047121e+02  6.72222512e+01  1.96128722e+01 -5.78360459e+00
 -2.78711168e+00  7.18494518e+00 -2.77501438e+00  2.91662751e+00
 -5.09587064e+00  1.00390326e+01 -1.67917523e+00  4.84101677e+00
 -4.07502735e+00  7.93315724e+00 -2.56181729e+00  1.09997365e+01
 -7.13176006e+00  8.88296148e+00 -2.26606312e+00  6.17934336e+00
  1.83908053e+00 -1.33182761e-01  7.02530852e+00 -2.16087287e+00
  4.32696143e+00  2.01548252e+00  4.88143568e+00  5.58642635e+00
 -1.13075015e-01  5.22387015e+00 -4.93408205e+00  5.00275216e+00
  3.36627214e+00  6.85892430e+00  1.12738564e+00  5.83386554e+00
 -4.05203149e+00  2.14840712e+00 -1.99731832e+00  5.74803949e+00]",0,TRUE,,,,
0,4955,..\.data\UrbanSound8K\audio\fold5\178686-0-0-11.wav,178686-0-0-11.wav,178686,5.5,9.5,2,5,0,air_conditioner,"[-4.23971585e+02  1.84136125e+02 -9.60864859e+00  1.50730267e+01
  1.14490373e+01  5.42330549e+00  8.43782927e+00  9.50022071e+00
  3.06921636e+00  7.77794366e+00 -1.64059684e+00  5.20894615e+00
  5.18852722e-01  5.97110190e+00  4.60192480e+00  2.96235818e+00
  2.90525172e+00  1.07651796e+01 -1.05137268e+00  2.25799602e+00
  3.48767938e+00  6.31874329e+00 -2.69986787e+00  2.50990541e+00
  1.68631890e+00  1.84542799e+00 -7.99938118e-01  2.03719260e+00
 -3.23669471e+00  2.98437621e+00  2.00633519e-01 -7.60196128e-01
  7.57427091e-02  4.20711404e+00 -7.96420689e-01  1.09235383e+00
 -2.78818728e-01  3.86421535e+00  5.27439850e-01  1.20800722e+00]",0,TRUE,,,,
0,8682,..\.data\UrbanSound8K\audio\fold9\79089-0-0-73.wav,79089-0-0-73.wav,79089,46.164375,50.164375,2,9,0,air_conditioner,"[-106.40148024   66.40223018   18.35594476    5.78070359    2.12945853
    3.35222008   -6.50456733    3.60672263   -3.73229259   11.09554308
   -7.12403124    4.00247023   -3.99484182    5.65103697   -3.32043614
    8.19282798   -9.91316116    6.92546296   -0.69800795    6.0255875
    2.19226924   -1.93272118    6.52099104   -0.28312449    4.76029963
    1.26495373    3.30207095    5.15593242   -3.44850384    2.04563123
   -4.60983644    3.61414812    0.62809412    5.16052551    0.16570791
    5.93527609   -2.70037071    3.37561693   -3.61988725    5.79191725]",0,TRUE,,,,
0,2913,..\.data\UrbanSound8K\audio\fold3\177742-0-0-149.wav,177742-0-0-149.wav,177742,74.5,78.5,2,3,0,air_conditioner,"[-157.52177925   66.19304793  -25.20083638    5.90762646  -15.18313132
   13.15500319   -7.60149129    7.79570711   -5.30159148    4.3852887
   -0.76818067    2.92595444   -6.26623398    2.24344258   -4.79613956
    0.78236962   -3.81070898    0.21395022   -4.5548103     3.7317347
   -1.70120748    2.61594075   -3.36840322    2.34147552   -1.90457678
    3.82150111   -2.46247411    1.73886791   -2.68221576    2.17359898
   -2.45772714    1.45169056   -3.8980928     1.4583169    -3.19296765
    0.6764418    -2.05129031    2.68016875   -1.6694873     2.12603624]",0,TRUE,,,,
0,5803,..\.data\UrbanSound8K\audio\fold6\184805-0-0-40.wav,184805-0-0-40.wav,184805,20,24,2,6,0,air_conditioner,"[-3.05467548e+02  1.61034979e+02 -1.02980877e+01  3.69769530e+01
  1.94000751e+01  5.21493979e+00  1.25499534e+01  1.04630961e+01
 -2.62148572e+00  3.08963960e+00 -4.90292075e+00 -3.33458519e-01
 -6.92019697e+00 -1.80005982e+00 -5.28412887e+00 -1.69137290e+00
 -6.86209893e+00  2.09878992e-01 -2.86422658e+00 -4.64315510e-01
 -3.83057009e+00  2.99929548e+00 -2.82198375e+00  6.29173653e-01
 -3.49675693e+00 -1.55328769e+00 -5.11517315e+00 -9.15104504e-01
 -7.11064002e+00 -2.23573085e+00 -3.80875037e+00 -3.48726874e+00
 -6.77140948e+00 -8.70109052e-01 -7.09616415e+00 -4.27799512e+00
 -3.14077885e+00 -2.11898467e+00 -6.25621691e+00 -4.26618809e-01]",0,TRUE,,,,
0,158,..\.data\UrbanSound8K\audio\fold1\134717-0-0-28.wav,134717-0-0-28.wav,134717,14,18,1,1,0,air_conditioner,"[-193.38766721  178.45200249    0.91668661    5.53375954   -4.11335021
   -4.67432501  -12.95094004    9.22922044  -15.33232407    1.10803744
  -10.02831171   -4.79486931  -20.77970399  -16.18663071  -17.14471563
   -5.50543397  -15.90159797   -2.73880181   -2.24535455    1.95082952
   -8.75339225   -4.95628846  -12.03659908   -2.6770027   -13.59171441
  -14.14057186   -8.03649229    1.49757416   -7.25465186   -3.65594827
   -1.18841305    4.01021262   -2.17061987   -2.5188161    -1.8659714
   -2.19985903   -3.13767031    1.42393129   -2.6218001    -1.84787987]",0,TRUE,,,,
0,3881,..\.data\UrbanSound8K\audio\fold4\166942-0-0-8.wav,166942-0-0-8.wav,166942,4,8,1,4,0,air_conditioner,"[-8.87756240e+01  3.02733392e+01 -2.61209396e+00  4.00602814e+01
  9.06618442e+00  9.57373146e+00  1.69491950e+01  5.63295146e+00
 -1.23489302e+00  1.42050688e+01 -8.52052494e+00  2.40131140e+00
  1.42064636e+00  6.48757892e+00 -6.48312762e+00  8.76726210e+00
 -6.77523787e+00 -6.31146639e+00 -2.72082567e+00 -3.24316563e-01
 -5.51757649e+00  8.30866019e-01 -4.05132891e+00 -4.22736534e+00
 -6.87486028e+00 -2.41222082e+00 -5.77343105e+00 -2.30301316e+00
 -3.42616036e+00 -1.73070571e+00 -5.52899187e+00  1.42638829e+00
 -3.58654078e+00 -1.13100910e+00 -1.38849176e+00  4.49946624e+00
 -5.97727767e-02  1.43514081e+00 -2.79883787e+00 -3.65783382e-01]",0,TRUE,,,,
0,7407,..\.data\UrbanSound8K\audio\fold8\162103-0-0-13.wav,162103-0-0-13.wav,162103,6.5,10.5,1,8,0,air_conditioner,"[-1.48618466e+02  1.39975494e+02 -7.10902955e+01  2.33167503e+01
 -2.61959096e+01  2.11438769e+01 -2.15580996e+01  1.19777801e+01
 -7.48565891e-01  7.28853348e+00 -3.51459817e+00  1.44193000e+01
 -1.84616770e+00  6.34920904e+00 -6.09650654e+00  3.47739470e+00
 -5.17077304e+00 -2.43728155e+00 -6.53036894e+00 -5.34238493e+00
 -4.04555946e+00 -7.89271086e-02  3.97529183e+00  8.17399634e+00
  2.66103893e+00  8.91774686e-01 -4.52689337e+00 -3.35344324e+00
 -5.39697991e+00  7.87726092e-01 -3.44301666e+00  1.29928865e+00
 -1.54878162e+00  6.45537115e-01 -8.17008976e-02  1.19412026e+00
 -4.30519492e-02  8.67707293e-01 -2.63061697e+00  3.19732318e-01]",0,TRUE,,,,
0,4551,..\.data\UrbanSound8K\audio\fold5\100852-0-0-8.wav,100852-0-0-8.wav,100852,4,8,1,5,0,air_conditioner,"[-40.79148803  69.04121689 -39.82827086  37.02328026   7.91201223
  12.69015342   5.80438169   4.72029771  -3.07068131   2.24679517
  -4.61598987   5.52021408  -4.17007041   9.51570622  -5.64462661
   7.95970788  -3.27948634   7.22195289  -3.1611326    8.19028304
  -1.71972279   1.58640836  -1.99500827   4.78241471  -3.50312694
   1.02061352  -3.88612442   0.60545146  -3.08954153  -1.80409578
  -6.76342848  -1.55493839  -3.35170632   0.43868675  -2.186987
   2.36877322  -0.50411951   2.51163605  -4.29821076   1.34584496]",0,TRUE,,,,
0,3182,..\.data\UrbanSound8K\audio\fold3\30204-0-0-3.wav,30204-0-0-3.wav,30204,1.786916,5.786916,1,3,0,air_conditioner,"[-125.20139069   79.26757795   20.66196247   10.33148822   32.06710061
    3.59677937   13.82398916   20.7709398     4.18743043    8.72407871
   -2.55656493    9.07997238   -3.71082181    9.16957212   -0.98234904
   10.30869012   -3.81202908    7.5735976    -0.42515875    4.85356759
   -1.076088      4.06802982   -0.85188621    4.25798174   -1.81729789
    3.93864231    0.23662756    2.93651257   -1.44590927    6.59125828
    0.73422818    3.13127052    0.52672296    4.79467609   -1.34814113
    4.26355152    2.03677139    3.62168246    0.52092385    2.58621138]",7,FALSE,,,,
0,6653,..\.data\UrbanSound8K\audio\fold7\177729-0-0-106.wav,177729-0-0-106.wav,177729,53,57,2,7,0,air_conditioner,"[-2.29509567e+02  8.52022660e+01  1.00411974e+01  2.22060426e+01
 -8.42470838e+00  2.72137485e+01 -5.66854047e+00  1.44271113e+01
 -3.30368560e+00  4.50537354e+00  3.85888652e+00  5.33494974e+00
 -7.04646914e+00  5.00867857e+00 -2.71191788e+00  3.02766010e+00
 -6.85459660e+00 -2.18080594e+00 -3.11621528e+00 -1.69129445e-01
 -6.96714837e+00  3.24145686e+00 -5.69148701e+00 -5.02282548e-01
 -5.20103584e+00 -1.01458762e+00 -2.38230793e+00 -7.09673307e-01
 -5.21696871e+00  1.60487693e+00 -3.13302525e+00  4.37102880e+00
 -5.84651253e+00  2.66929414e+00 -1.26256673e+00 -9.36079035e-01
 -1.59535670e+00  1.68296578e+00 -2.78987165e+00  1.56889445e+00]",0,TRUE,,,,
0,1370,..\.data\UrbanSound8K\audio\fold10\189985-0-0-4.wav,189985-0-0-4.wav,189985,2,6,1,10,0,air_conditioner,"[-120.95710141  125.17268374  -10.84600403   22.16654549    2.21024688
   18.5204561    -6.93667683   18.70462087    0.43702873    9.04640356
   -7.80010118   -3.62276315   -4.90208836    5.55585639   -5.47621688
   -1.49860955    4.21377842   13.56201256    2.1720952     7.47664463
   -0.83935324    2.26662027    0.99393097    1.15731554    2.2917079
    6.51527318   -2.23491445    3.43132785   -5.54496514    0.94329132
   -1.32525549    1.9407508     2.91028457    3.16836643   -2.4196316
    2.54460453   -1.79176155    2.27260214   -4.22846891    2.40299866]",0,TRUE,,,,
0,747,..\.data\UrbanSound8K\audio\fold1\57320-0-0-9.wav,57320-0-0-9.wav,57320,4.5,8.5,2,1,0,air_conditioner,"[-2.22918309e+02  8.11719126e+01  6.78004205e+00  6.82980608e+01
  2.43467887e+01  2.07558287e+01 -4.98966217e+00  1.33349547e+01
  6.54016092e-01  2.64981872e+00  1.04434460e+01 -1.09154675e+01
  6.83315988e+00  1.04229259e+01 -9.12510178e+00  1.16520113e+01
 -3.98365654e+00  1.00058753e+01 -3.41664199e-01  5.38127017e+00
  1.05602299e+01  3.14091587e+00  7.32712304e+00  1.04624623e+01
  3.67435131e+00  7.67820961e+00 -1.83051082e+00  7.05364667e+00
 -4.03796438e+00  5.20927069e-01 -2.69913477e+00 -1.14113818e+00
 -4.24530091e+00 -4.03670039e+00 -3.04699121e+00 -9.00393395e-01
 -7.96860821e+00  4.43464622e-01 -5.32384805e+00  1.15840503e-01]",0,TRUE,,,,
0,6457,..\.data\UrbanSound8K\audio\fold7\146845-0-0-3.wav,146845-0-0-3.wav,146845,1.5,5.5,1,7,0,air_conditioner,"[-144.73355653  152.06988964   17.97150169   16.64346245   -1.34281131
   15.67057873    3.31492441   12.13339995    5.40916793   10.33302509
    2.46898941   -2.44588603    5.14914066   10.51551868    1.76833393
    8.18040965   -2.97079667    6.45255334   -4.88425959   -3.17509071
   -2.72569972    3.66228104    2.59393592   -0.96887934   -5.80472745
    5.64546589   -1.3188009     2.77141541   -5.64479282   -0.59548996
   -2.29180671   -2.14165833   -9.48459484   -0.85255611   -2.39921827
    2.47903528   -3.36168885    0.70058103    6.05156579    3.74973648]",0,TRUE,,,,
0,4380,..\.data\UrbanSound8K\audio\fold4\55018-0-0-49.wav,55018-0-0-49.wav,55018,28.541583,32.541583,1,4,0,air_conditioner,"[-1.91210032e+02  1.12432793e+02 -3.85989764e+00  1.82158825e+01
  1.33752766e+01  2.45515549e+01  3.90290147e-01  2.02041266e+01
  2.93033399e+00  5.11213580e+00  2.77265255e+00 -2.13147908e-01
 -6.50632995e+00 -6.70650545e-01 -7.65135535e+00  4.75251007e+00
 -9.12729990e+00 -1.95293951e+00 -6.80676264e+00 -2.44502186e+00
 -4.86959783e+00 -1.15698978e+00 -7.62513565e+00  2.36341779e+00
 -2.62988091e+00  9.47540452e-01 -3.11921808e+00 -2.58652916e+00
 -3.27861384e-01  9.83940915e-01 -4.22162405e+00  1.05859664e+00
 -3.82904570e+00  3.27390396e+00 -1.36504377e+00 -2.02264328e+00
 -9.71304026e-01  4.76800731e-01  6.18793129e-02  4.00091200e+00]",0,TRUE,,,,
0,6461,..\.data\UrbanSound8K\audio\fold7\146845-0-0-33.wav,146845-0-0-33.wav,146845,16.5,20.5,1,7,0,air_conditioner,"[-1.42494983e+02  1.47452716e+02  1.87391722e+01  1.49519430e+01
  3.67520319e+00  1.19433988e+01  4.45993582e+00  1.32065481e+01
  7.37953557e+00  1.05941494e+01  3.90482683e+00  1.37763683e+00
  3.44079855e+00  1.28096786e+01  3.14247343e+00  6.55783167e+00
  7.26353451e-01  3.23281709e+00 -4.90922569e+00 -3.27218718e+00
 -3.74629952e+00  4.49725607e+00 -5.73020024e-01 -6.86965165e-01
 -8.50635112e+00  5.41392150e+00 -9.45533643e-01  1.77214178e+00
 -5.64072473e+00  2.37668042e-01 -2.01227010e+00 -5.27684771e-02
 -7.66488807e+00  5.45932004e-01 -1.83693655e+00  1.19647552e+00
 -2.97188502e+00  2.25512997e+00  5.95073190e+00  2.84451064e+00]",0,TRUE,,,,
